"epochNums","epochDates","epochDays"
4046,"Tue May 11 18:15:00 2004",12550.0520833333
4047,"Tue May 11 18:20:00 2004",12550.0555555556
4048,"Tue May 11 18:25:00 2004",12550.0590277778
4049,"Tue May 11 18:30:00 2004",12550.0625
4050,"Tue May 11 18:35:00 2004",12550.0659722222
4051,"Tue May 11 18:40:00 2004",12550.0694444444
4052,"Tue May 11 18:45:00 2004",12550.0729166667
4053,"Tue May 11 18:50:00 2004",12550.0763888889
4054,"Tue May 11 18:55:00 2004",12550.0798611111
4055,"Tue May 11 19:00:00 2004",12550.0833333333
4056,"Tue May 11 19:05:00 2004",12550.0868055556
4057,"Tue May 11 19:10:00 2004",12550.0902777778
4058,"Tue May 11 19:15:00 2004",12550.09375
4059,"Tue May 11 19:20:00 2004",12550.0972222222
4060,"Tue May 11 19:25:00 2004",12550.1006944444
4061,"Tue May 11 19:30:00 2004",12550.1041666667
4062,"Tue May 11 19:35:00 2004",12550.1076388889
4063,"Tue May 11 19:40:00 2004",12550.1111111111
4064,"Tue May 11 19:45:00 2004",12550.1145833333
4065,"Tue May 11 19:50:00 2004",12550.1180555556
4066,"Tue May 11 19:55:00 2004",12550.1215277778
4067,"Tue May 11 20:00:00 2004",12550.125
4068,"Tue May 11 20:05:00 2004",12550.1284722222
4069,"Tue May 11 20:10:00 2004",12550.1319444444
4070,"Tue May 11 20:15:00 2004",12550.1354166667
4071,"Tue May 11 20:20:00 2004",12550.1388888889
4072,"Tue May 11 20:25:00 2004",12550.1423611111
4073,"Tue May 11 20:30:00 2004",12550.1458333333
4074,"Tue May 11 20:35:00 2004",12550.1493055556
4075,"Tue May 11 20:40:00 2004",12550.1527777778
4076,"Tue May 11 20:45:00 2004",12550.15625
4077,"Tue May 11 20:50:00 2004",12550.1597222222
4078,"Tue May 11 20:55:00 2004",12550.1631944444
4079,"Tue May 11 21:00:00 2004",12550.1666666667
4080,"Tue May 11 21:05:00 2004",12550.1701388889
4081,"Tue May 11 21:10:00 2004",12550.1736111111
4082,"Tue May 11 21:15:00 2004",12550.1770833333
4083,"Tue May 11 21:20:00 2004",12550.1805555556
4084,"Tue May 11 21:25:00 2004",12550.1840277778
4085,"Tue May 11 21:30:00 2004",12550.1875
4086,"Tue May 11 21:35:00 2004",12550.1909722222
4087,"Tue May 11 21:40:00 2004",12550.1944444444
4088,"Tue May 11 21:45:00 2004",12550.1979166667
4089,"Tue May 11 21:50:00 2004",12550.2013888889
4090,"Tue May 11 21:55:00 2004",12550.2048611111
4091,"Tue May 11 22:00:00 2004",12550.2083333333
4092,"Tue May 11 22:05:00 2004",12550.2118055556
4093,"Tue May 11 22:10:00 2004",12550.2152777778
4094,"Tue May 11 22:15:00 2004",12550.21875
4095,"Tue May 11 22:20:00 2004",12550.2222222222
4096,"Tue May 11 22:25:00 2004",12550.2256944444
4097,"Tue May 11 22:30:00 2004",12550.2291666667
4098,"Tue May 11 22:35:00 2004",12550.2326388889
4099,"Tue May 11 22:40:00 2004",12550.2361111111
4100,"Tue May 11 22:45:00 2004",12550.2395833333
4101,"Tue May 11 22:50:00 2004",12550.2430555556
4102,"Tue May 11 22:55:00 2004",12550.2465277778
4103,"Tue May 11 23:00:00 2004",12550.25
4104,"Tue May 11 23:05:00 2004",12550.2534722222
4105,"Tue May 11 23:10:00 2004",12550.2569444444
4106,"Tue May 11 23:15:00 2004",12550.2604166667
4107,"Tue May 11 23:20:00 2004",12550.2638888889
4108,"Tue May 11 23:25:00 2004",12550.2673611111
4109,"Tue May 11 23:30:00 2004",12550.2708333333
4110,"Tue May 11 23:35:00 2004",12550.2743055556
4111,"Tue May 11 23:40:00 2004",12550.2777777778
4112,"Tue May 11 23:45:00 2004",12550.28125
4113,"Tue May 11 23:50:00 2004",12550.2847222222
4114,"Tue May 11 23:55:00 2004",12550.2881944444
4115,"Wed May 12 00:00:00 2004",12550.2916666667
4116,"Wed May 12 00:05:00 2004",12550.2951388889
4117,"Wed May 12 00:10:00 2004",12550.2986111111
4118,"Wed May 12 00:15:00 2004",12550.3020833333
4119,"Wed May 12 00:20:00 2004",12550.3055555556
4120,"Wed May 12 00:25:00 2004",12550.3090277778
4121,"Wed May 12 00:30:00 2004",12550.3125
4122,"Wed May 12 00:35:00 2004",12550.3159722222
4123,"Wed May 12 00:40:00 2004",12550.3194444444
4124,"Wed May 12 00:45:00 2004",12550.3229166667
4125,"Wed May 12 00:50:00 2004",12550.3263888889
4126,"Wed May 12 00:55:00 2004",12550.3298611111
4127,"Wed May 12 01:00:00 2004",12550.3333333333
4128,"Wed May 12 01:05:00 2004",12550.3368055556
4129,"Wed May 12 01:10:00 2004",12550.3402777778
4130,"Wed May 12 01:15:00 2004",12550.34375
4131,"Wed May 12 01:20:00 2004",12550.3472222222
4132,"Wed May 12 01:25:00 2004",12550.3506944444
4133,"Wed May 12 01:30:00 2004",12550.3541666667
4134,"Wed May 12 01:35:00 2004",12550.3576388889
4135,"Wed May 12 01:40:00 2004",12550.3611111111
4136,"Wed May 12 01:45:00 2004",12550.3645833333
4137,"Wed May 12 01:50:00 2004",12550.3680555556
4138,"Wed May 12 01:55:00 2004",12550.3715277778
4139,"Wed May 12 02:00:00 2004",12550.375
4140,"Wed May 12 02:05:00 2004",12550.3784722222
4141,"Wed May 12 02:10:00 2004",12550.3819444444
4142,"Wed May 12 02:15:00 2004",12550.3854166667
4143,"Wed May 12 02:20:00 2004",12550.3888888889
4144,"Wed May 12 02:25:00 2004",12550.3923611111
4145,"Wed May 12 02:30:00 2004",12550.3958333333
4146,"Wed May 12 02:35:00 2004",12550.3993055556
4147,"Wed May 12 02:40:00 2004",12550.4027777778
4148,"Wed May 12 02:45:00 2004",12550.40625
4149,"Wed May 12 02:50:00 2004",12550.4097222222
4150,"Wed May 12 02:55:00 2004",12550.4131944444
4151,"Wed May 12 03:00:00 2004",12550.4166666667
4152,"Wed May 12 03:05:00 2004",12550.4201388889
4153,"Wed May 12 03:10:00 2004",12550.4236111111
4154,"Wed May 12 03:15:00 2004",12550.4270833333
4155,"Wed May 12 03:20:00 2004",12550.4305555556
4156,"Wed May 12 03:25:00 2004",12550.4340277778
4157,"Wed May 12 03:30:00 2004",12550.4375
4158,"Wed May 12 03:35:00 2004",12550.4409722222
4159,"Wed May 12 03:40:00 2004",12550.4444444444
4160,"Wed May 12 03:45:00 2004",12550.4479166667
4161,"Wed May 12 03:50:00 2004",12550.4513888889
4162,"Wed May 12 03:55:00 2004",12550.4548611111
4163,"Wed May 12 04:00:00 2004",12550.4583333333
4164,"Wed May 12 04:05:00 2004",12550.4618055556
4165,"Wed May 12 04:10:00 2004",12550.4652777778
4166,"Wed May 12 04:15:00 2004",12550.46875
4167,"Wed May 12 04:20:00 2004",12550.4722222222
4168,"Wed May 12 04:25:00 2004",12550.4756944444
4169,"Wed May 12 04:30:00 2004",12550.4791666667
4170,"Wed May 12 04:35:00 2004",12550.4826388889
4171,"Wed May 12 04:40:00 2004",12550.4861111111
4172,"Wed May 12 04:45:00 2004",12550.4895833333
4173,"Wed May 12 04:50:00 2004",12550.4930555556
4174,"Wed May 12 04:55:00 2004",12550.4965277778
4175,"Wed May 12 05:00:00 2004",12550.5
4176,"Wed May 12 05:05:00 2004",12550.5034722222
4177,"Wed May 12 05:10:00 2004",12550.5069444444
4178,"Wed May 12 05:15:00 2004",12550.5104166667
4179,"Wed May 12 05:20:00 2004",12550.5138888889
4180,"Wed May 12 05:25:00 2004",12550.5173611111
4181,"Wed May 12 05:30:00 2004",12550.5208333333
4182,"Wed May 12 05:35:00 2004",12550.5243055556
4183,"Wed May 12 05:40:00 2004",12550.5277777778
4184,"Wed May 12 05:45:00 2004",12550.53125
4185,"Wed May 12 05:50:00 2004",12550.5347222222
4186,"Wed May 12 05:55:00 2004",12550.5381944444
4187,"Wed May 12 06:00:00 2004",12550.5416666667
4188,"Wed May 12 06:05:00 2004",12550.5451388889
4189,"Wed May 12 06:10:00 2004",12550.5486111111
4190,"Wed May 12 06:15:00 2004",12550.5520833333
4191,"Wed May 12 06:20:00 2004",12550.5555555556
4192,"Wed May 12 06:25:00 2004",12550.5590277778
4193,"Wed May 12 06:30:00 2004",12550.5625
4194,"Wed May 12 06:35:00 2004",12550.5659722222
4195,"Wed May 12 06:40:00 2004",12550.5694444444
4196,"Wed May 12 06:45:00 2004",12550.5729166667
4197,"Wed May 12 06:50:00 2004",12550.5763888889
4198,"Wed May 12 06:55:00 2004",12550.5798611111
4199,"Wed May 12 07:00:00 2004",12550.5833333333
4200,"Wed May 12 07:05:00 2004",12550.5868055556
4201,"Wed May 12 07:10:00 2004",12550.5902777778
4202,"Wed May 12 07:15:00 2004",12550.59375
4203,"Wed May 12 07:20:00 2004",12550.5972222222
4204,"Wed May 12 07:25:00 2004",12550.6006944444
4205,"Wed May 12 07:30:00 2004",12550.6041666667
4206,"Wed May 12 07:35:00 2004",12550.6076388889
4207,"Wed May 12 07:40:00 2004",12550.6111111111
4208,"Wed May 12 07:45:00 2004",12550.6145833333
4209,"Wed May 12 07:50:00 2004",12550.6180555556
4210,"Wed May 12 07:55:00 2004",12550.6215277778
4211,"Wed May 12 08:00:00 2004",12550.625
4212,"Wed May 12 08:05:00 2004",12550.6284722222
4213,"Wed May 12 08:10:00 2004",12550.6319444444
4214,"Wed May 12 08:15:00 2004",12550.6354166667
4215,"Wed May 12 08:20:00 2004",12550.6388888889
4216,"Wed May 12 08:25:00 2004",12550.6423611111
4217,"Wed May 12 08:30:00 2004",12550.6458333333
4218,"Wed May 12 08:35:00 2004",12550.6493055556
4219,"Wed May 12 08:40:00 2004",12550.6527777778
4220,"Wed May 12 08:45:00 2004",12550.65625
4221,"Wed May 12 08:50:00 2004",12550.6597222222
4222,"Wed May 12 08:55:00 2004",12550.6631944444
4223,"Wed May 12 09:00:00 2004",12550.6666666667
4224,"Wed May 12 09:05:00 2004",12550.6701388889
4225,"Wed May 12 09:10:00 2004",12550.6736111111
4226,"Wed May 12 09:15:00 2004",12550.6770833333
4227,"Wed May 12 09:20:00 2004",12550.6805555556
4228,"Wed May 12 09:25:00 2004",12550.6840277778
4229,"Wed May 12 09:30:00 2004",12550.6875
4230,"Wed May 12 09:35:00 2004",12550.6909722222
4231,"Wed May 12 09:40:00 2004",12550.6944444444
4232,"Wed May 12 09:45:00 2004",12550.6979166667
4233,"Wed May 12 09:50:00 2004",12550.7013888889
4234,"Wed May 12 09:55:00 2004",12550.7048611111
4235,"Wed May 12 10:00:00 2004",12550.7083333333
4236,"Wed May 12 10:05:00 2004",12550.7118055556
4237,"Wed May 12 10:10:00 2004",12550.7152777778
4238,"Wed May 12 10:15:00 2004",12550.71875
4239,"Wed May 12 10:20:00 2004",12550.7222222222
4240,"Wed May 12 10:25:00 2004",12550.7256944444
4241,"Wed May 12 10:30:00 2004",12550.7291666667
4242,"Wed May 12 10:35:00 2004",12550.7326388889
4243,"Wed May 12 10:40:00 2004",12550.7361111111
4244,"Wed May 12 10:45:00 2004",12550.7395833333
4245,"Wed May 12 10:50:00 2004",12550.7430555556
4246,"Wed May 12 10:55:00 2004",12550.7465277778
4247,"Wed May 12 11:00:00 2004",12550.75
4248,"Wed May 12 11:05:00 2004",12550.7534722222
4249,"Wed May 12 11:10:00 2004",12550.7569444444
4250,"Wed May 12 11:15:00 2004",12550.7604166667
4251,"Wed May 12 11:20:00 2004",12550.7638888889
4252,"Wed May 12 11:25:00 2004",12550.7673611111
4253,"Wed May 12 11:30:00 2004",12550.7708333333
4254,"Wed May 12 11:35:00 2004",12550.7743055556
4255,"Wed May 12 11:40:00 2004",12550.7777777778
4256,"Wed May 12 11:45:00 2004",12550.78125
4257,"Wed May 12 11:50:00 2004",12550.7847222222
4258,"Wed May 12 11:55:00 2004",12550.7881944444
4259,"Wed May 12 12:00:00 2004",12550.7916666667
4260,"Wed May 12 12:05:00 2004",12550.7951388889
4261,"Wed May 12 12:10:00 2004",12550.7986111111
4262,"Wed May 12 12:15:00 2004",12550.8020833333
4263,"Wed May 12 12:20:00 2004",12550.8055555556
4264,"Wed May 12 12:25:00 2004",12550.8090277778
4265,"Wed May 12 12:30:00 2004",12550.8125
4266,"Wed May 12 12:35:00 2004",12550.8159722222
4267,"Wed May 12 12:40:00 2004",12550.8194444444
4268,"Wed May 12 12:45:00 2004",12550.8229166667
4269,"Wed May 12 12:50:00 2004",12550.8263888889
4270,"Wed May 12 12:55:00 2004",12550.8298611111
4271,"Wed May 12 13:00:00 2004",12550.8333333333
4272,"Wed May 12 13:05:00 2004",12550.8368055556
4273,"Wed May 12 13:10:00 2004",12550.8402777778
4274,"Wed May 12 13:15:00 2004",12550.84375
4275,"Wed May 12 13:20:00 2004",12550.8472222222
4276,"Wed May 12 13:25:00 2004",12550.8506944444
4277,"Wed May 12 13:30:00 2004",12550.8541666667
4278,"Wed May 12 13:35:00 2004",12550.8576388889
4279,"Wed May 12 13:40:00 2004",12550.8611111111
4280,"Wed May 12 13:45:00 2004",12550.8645833333
4281,"Wed May 12 13:50:00 2004",12550.8680555556
4282,"Wed May 12 13:55:00 2004",12550.8715277778
4283,"Wed May 12 14:00:00 2004",12550.875
4284,"Wed May 12 14:05:00 2004",12550.8784722222
4285,"Wed May 12 14:10:00 2004",12550.8819444444
4286,"Wed May 12 14:15:00 2004",12550.8854166667
4287,"Wed May 12 14:20:00 2004",12550.8888888889
4288,"Wed May 12 14:25:00 2004",12550.8923611111
4289,"Wed May 12 14:30:00 2004",12550.8958333333
4290,"Wed May 12 14:35:00 2004",12550.8993055556
4291,"Wed May 12 14:40:00 2004",12550.9027777778
4292,"Wed May 12 14:45:00 2004",12550.90625
4293,"Wed May 12 14:50:00 2004",12550.9097222222
4294,"Wed May 12 14:55:00 2004",12550.9131944444
4295,"Wed May 12 15:00:00 2004",12550.9166666667
4296,"Wed May 12 15:05:00 2004",12550.9201388889
4297,"Wed May 12 15:10:00 2004",12550.9236111111
4298,"Wed May 12 15:15:00 2004",12550.9270833333
4299,"Wed May 12 15:20:00 2004",12550.9305555556
4300,"Wed May 12 15:25:00 2004",12550.9340277778
4301,"Wed May 12 15:30:00 2004",12550.9375
4302,"Wed May 12 15:35:00 2004",12550.9409722222
4303,"Wed May 12 15:40:00 2004",12550.9444444444
4304,"Wed May 12 15:45:00 2004",12550.9479166667
4305,"Wed May 12 15:50:00 2004",12550.9513888889
4306,"Wed May 12 15:55:00 2004",12550.9548611111
4307,"Wed May 12 16:00:00 2004",12550.9583333333
4308,"Wed May 12 16:05:00 2004",12550.9618055556
4309,"Wed May 12 16:10:00 2004",12550.9652777778
4310,"Wed May 12 16:15:00 2004",12550.96875
4311,"Wed May 12 16:20:00 2004",12550.9722222222
4312,"Wed May 12 16:25:00 2004",12550.9756944444
4313,"Wed May 12 16:30:00 2004",12550.9791666667
4314,"Wed May 12 16:35:00 2004",12550.9826388889
4315,"Wed May 12 16:40:00 2004",12550.9861111111
4316,"Wed May 12 16:45:00 2004",12550.9895833333
4317,"Wed May 12 16:50:00 2004",12550.9930555556
4318,"Wed May 12 16:55:00 2004",12550.9965277778
4319,"Wed May 12 17:00:00 2004",12551
4320,"Wed May 12 17:05:00 2004",12551.0034722222
4321,"Wed May 12 17:10:00 2004",12551.0069444444
4322,"Wed May 12 17:15:00 2004",12551.0104166667
4323,"Wed May 12 17:20:00 2004",12551.0138888889
4324,"Wed May 12 17:25:00 2004",12551.0173611111
4325,"Wed May 12 17:30:00 2004",12551.0208333333
4326,"Wed May 12 17:35:00 2004",12551.0243055556
4327,"Wed May 12 17:40:00 2004",12551.0277777778
4328,"Wed May 12 17:45:00 2004",12551.03125
4329,"Wed May 12 17:50:00 2004",12551.0347222222
4330,"Wed May 12 17:55:00 2004",12551.0381944444
4331,"Wed May 12 18:00:00 2004",12551.0416666667
4332,"Wed May 12 18:05:00 2004",12551.0451388889
4333,"Wed May 12 18:10:00 2004",12551.0486111111
4334,"Wed May 12 18:15:00 2004",12551.0520833333
4335,"Wed May 12 18:20:00 2004",12551.0555555556
4336,"Wed May 12 18:25:00 2004",12551.0590277778
4337,"Wed May 12 18:30:00 2004",12551.0625
4338,"Wed May 12 18:35:00 2004",12551.0659722222
4339,"Wed May 12 18:40:00 2004",12551.0694444444
4340,"Wed May 12 18:45:00 2004",12551.0729166667
4341,"Wed May 12 18:50:00 2004",12551.0763888889
4342,"Wed May 12 18:55:00 2004",12551.0798611111
4343,"Wed May 12 19:00:00 2004",12551.0833333333
4344,"Wed May 12 19:05:00 2004",12551.0868055556
4345,"Wed May 12 19:10:00 2004",12551.0902777778
4346,"Wed May 12 19:15:00 2004",12551.09375
4347,"Wed May 12 19:20:00 2004",12551.0972222222
4348,"Wed May 12 19:25:00 2004",12551.1006944444
4349,"Wed May 12 19:30:00 2004",12551.1041666667
4350,"Wed May 12 19:35:00 2004",12551.1076388889
4351,"Wed May 12 19:40:00 2004",12551.1111111111
4352,"Wed May 12 19:45:00 2004",12551.1145833333
4353,"Wed May 12 19:50:00 2004",12551.1180555556
4354,"Wed May 12 19:55:00 2004",12551.1215277778
4355,"Wed May 12 20:00:00 2004",12551.125
4356,"Wed May 12 20:05:00 2004",12551.1284722222
4357,"Wed May 12 20:10:00 2004",12551.1319444444
4358,"Wed May 12 20:15:00 2004",12551.1354166667
4359,"Wed May 12 20:20:00 2004",12551.1388888889
4360,"Wed May 12 20:25:00 2004",12551.1423611111
4361,"Wed May 12 20:30:00 2004",12551.1458333333
4362,"Wed May 12 20:35:00 2004",12551.1493055556
4363,"Wed May 12 20:40:00 2004",12551.1527777778
4364,"Wed May 12 20:45:00 2004",12551.15625
4365,"Wed May 12 20:50:00 2004",12551.1597222222
4366,"Wed May 12 20:55:00 2004",12551.1631944444
4367,"Wed May 12 21:00:00 2004",12551.1666666667
4368,"Wed May 12 21:05:00 2004",12551.1701388889
4369,"Wed May 12 21:10:00 2004",12551.1736111111
4370,"Wed May 12 21:15:00 2004",12551.1770833333
4371,"Wed May 12 21:20:00 2004",12551.1805555556
4372,"Wed May 12 21:25:00 2004",12551.1840277778
4373,"Wed May 12 21:30:00 2004",12551.1875
4374,"Wed May 12 21:35:00 2004",12551.1909722222
4375,"Wed May 12 21:40:00 2004",12551.1944444444
4376,"Wed May 12 21:45:00 2004",12551.1979166667
4377,"Wed May 12 21:50:00 2004",12551.2013888889
4378,"Wed May 12 21:55:00 2004",12551.2048611111
4379,"Wed May 12 22:00:00 2004",12551.2083333333
4380,"Wed May 12 22:05:00 2004",12551.2118055556
4381,"Wed May 12 22:10:00 2004",12551.2152777778
4382,"Wed May 12 22:15:00 2004",12551.21875
4383,"Wed May 12 22:20:00 2004",12551.2222222222
4384,"Wed May 12 22:25:00 2004",12551.2256944444
4385,"Wed May 12 22:30:00 2004",12551.2291666667
4386,"Wed May 12 22:35:00 2004",12551.2326388889
4387,"Wed May 12 22:40:00 2004",12551.2361111111
4388,"Wed May 12 22:45:00 2004",12551.2395833333
4389,"Wed May 12 22:50:00 2004",12551.2430555556
4390,"Wed May 12 22:55:00 2004",12551.2465277778
4391,"Wed May 12 23:00:00 2004",12551.25
4392,"Wed May 12 23:05:00 2004",12551.2534722222
4393,"Wed May 12 23:10:00 2004",12551.2569444444
4394,"Wed May 12 23:15:00 2004",12551.2604166667
4395,"Wed May 12 23:20:00 2004",12551.2638888889
4396,"Wed May 12 23:25:00 2004",12551.2673611111
4397,"Wed May 12 23:30:00 2004",12551.2708333333
4398,"Wed May 12 23:35:00 2004",12551.2743055556
4399,"Wed May 12 23:40:00 2004",12551.2777777778
4400,"Wed May 12 23:45:00 2004",12551.28125
4401,"Wed May 12 23:50:00 2004",12551.2847222222
4402,"Wed May 12 23:55:00 2004",12551.2881944444
4403,"Thu May 13 00:00:00 2004",12551.2916666667
4404,"Thu May 13 00:05:00 2004",12551.2951388889
4405,"Thu May 13 00:10:00 2004",12551.2986111111
4406,"Thu May 13 00:15:00 2004",12551.3020833333
4407,"Thu May 13 00:20:00 2004",12551.3055555556
4408,"Thu May 13 00:25:00 2004",12551.3090277778
4409,"Thu May 13 00:30:00 2004",12551.3125
4410,"Thu May 13 00:35:00 2004",12551.3159722222
4411,"Thu May 13 00:40:00 2004",12551.3194444444
4412,"Thu May 13 00:45:00 2004",12551.3229166667
4413,"Thu May 13 00:50:00 2004",12551.3263888889
4414,"Thu May 13 00:55:00 2004",12551.3298611111
4415,"Thu May 13 01:00:00 2004",12551.3333333333
4416,"Thu May 13 01:05:00 2004",12551.3368055556
4417,"Thu May 13 01:10:00 2004",12551.3402777778
4418,"Thu May 13 01:15:00 2004",12551.34375
4419,"Thu May 13 01:20:00 2004",12551.3472222222
4420,"Thu May 13 01:25:00 2004",12551.3506944444
4421,"Thu May 13 01:30:00 2004",12551.3541666667
4422,"Thu May 13 01:35:00 2004",12551.3576388889
4423,"Thu May 13 01:40:00 2004",12551.3611111111
4424,"Thu May 13 01:45:00 2004",12551.3645833333
4425,"Thu May 13 01:50:00 2004",12551.3680555556
4426,"Thu May 13 01:55:00 2004",12551.3715277778
4427,"Thu May 13 02:00:00 2004",12551.375
4428,"Thu May 13 02:05:00 2004",12551.3784722222
4429,"Thu May 13 02:10:00 2004",12551.3819444444
4430,"Thu May 13 02:15:00 2004",12551.3854166667
4431,"Thu May 13 02:20:00 2004",12551.3888888889
4432,"Thu May 13 02:25:00 2004",12551.3923611111
4433,"Thu May 13 02:30:00 2004",12551.3958333333
4434,"Thu May 13 02:35:00 2004",12551.3993055556
4435,"Thu May 13 02:40:00 2004",12551.4027777778
4436,"Thu May 13 02:45:00 2004",12551.40625
4437,"Thu May 13 02:50:00 2004",12551.4097222222
4438,"Thu May 13 02:55:00 2004",12551.4131944444
4439,"Thu May 13 03:00:00 2004",12551.4166666667
4440,"Thu May 13 03:05:00 2004",12551.4201388889
4441,"Thu May 13 03:10:00 2004",12551.4236111111
4442,"Thu May 13 03:15:00 2004",12551.4270833333
4443,"Thu May 13 03:20:00 2004",12551.4305555556
4444,"Thu May 13 03:25:00 2004",12551.4340277778
4445,"Thu May 13 03:30:00 2004",12551.4375
4446,"Thu May 13 03:35:00 2004",12551.4409722222
4447,"Thu May 13 03:40:00 2004",12551.4444444444
4448,"Thu May 13 03:45:00 2004",12551.4479166667
4449,"Thu May 13 03:50:00 2004",12551.4513888889
4450,"Thu May 13 03:55:00 2004",12551.4548611111
4451,"Thu May 13 04:00:00 2004",12551.4583333333
4452,"Thu May 13 04:05:00 2004",12551.4618055556
4453,"Thu May 13 04:10:00 2004",12551.4652777778
4454,"Thu May 13 04:15:00 2004",12551.46875
4455,"Thu May 13 04:20:00 2004",12551.4722222222
4456,"Thu May 13 04:25:00 2004",12551.4756944444
4457,"Thu May 13 04:30:00 2004",12551.4791666667
4458,"Thu May 13 04:35:00 2004",12551.4826388889
4459,"Thu May 13 04:40:00 2004",12551.4861111111
4460,"Thu May 13 04:45:00 2004",12551.4895833333
4461,"Thu May 13 04:50:00 2004",12551.4930555556
4462,"Thu May 13 04:55:00 2004",12551.4965277778
4463,"Thu May 13 05:00:00 2004",12551.5
4464,"Thu May 13 05:05:00 2004",12551.5034722222
4465,"Thu May 13 05:10:00 2004",12551.5069444444
4466,"Thu May 13 05:15:00 2004",12551.5104166667
4467,"Thu May 13 05:20:00 2004",12551.5138888889
4468,"Thu May 13 05:25:00 2004",12551.5173611111
4469,"Thu May 13 05:30:00 2004",12551.5208333333
4470,"Thu May 13 05:35:00 2004",12551.5243055556
4471,"Thu May 13 05:40:00 2004",12551.5277777778
4472,"Thu May 13 05:45:00 2004",12551.53125
4473,"Thu May 13 05:50:00 2004",12551.5347222222
